,año,tipo institucion,institucion,area,carrera,modalidad,jornada,cantidad
3625,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA EN ADMINISTRACION DE EMPRESAS,No Presencial,A Distancia,21
3626,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA EN ADMINISTRACION DE EMPRESAS,Semipresencial,Vespertino,2
3627,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA EN COMERCIO EXTERIOR,No Presencial,A Distancia,4
3628,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA EN LOGISTICA,No Presencial,A Distancia,1
3629,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA EN RECURSOS HUMANOS,No Presencial,A Distancia,8
3630,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS,Presencial,Diurno,1
3631,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS,Semipresencial,Vespertino,2
3632,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION PUBLICA,No Presencial,A Distancia,4
3633,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION PUBLICA,Presencial,Vespertino,13
3634,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN COMERCIO EXTERIOR,No Presencial,A Distancia,1
3635,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN COMERCIO EXTERIOR,Semipresencial,Vespertino,4
3636,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN GESTION DE RECURSOS HUMANOS,Semipresencial,Vespertino,6
3637,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN LOGISTICA,No Presencial,A Distancia,1
3638,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Educación,PSICOPEDAGOGIA,No Presencial,A Distancia,6
3639,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Educación,TECNICO EN EDUCACION ESPECIAL Y DIFERENCIAL,No Presencial,A Distancia,5
3640,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Educación,TECNICO EN EDUCACION ESPECIAL Y DIFERENCIAL,Presencial,Vespertino,10
3641,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Educación,TECNICO EN EDUCACION ESPECIAL Y DIFERENCIAL,Semipresencial,Vespertino,6
3642,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Educación,TECNICO EN EDUCACION PARVULARIA,No Presencial,A Distancia,14
3643,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Educación,TECNICO EN EDUCACION PARVULARIA,Semipresencial,Diurno,8
3644,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Educación,TECNICO EN EDUCACION PARVULARIA,Semipresencial,Vespertino,2
3645,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,"Ingeniería, Industria y Construcción",TOPOGRAFIA,Presencial,Vespertino,1
3646,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Salud y Servicios Sociales,MASOTERAPIA,Presencial,Vespertino,10
3647,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Salud y Servicios Sociales,NUTRICION Y DIETETICA,Presencial,Diurno,3
3648,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Salud y Servicios Sociales,NUTRICION Y DIETETICA,Presencial,Vespertino,2
3649,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Salud y Servicios Sociales,TECNICO EN ENFERMERIA,Presencial,Diurno,5
3650,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Salud y Servicios Sociales,TECNICO EN ENFERMERIA,Presencial,Vespertino,8
3651,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Salud y Servicios Sociales,TECNICO EN PREVENCION Y REHABILITACION PSICOSOCIAL MENCION DROGADICCION,Semipresencial,Vespertino,3
3652,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Salud y Servicios Sociales,TECNICO EN TRABAJO SOCIAL,No Presencial,A Distancia,10
3653,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Salud y Servicios Sociales,TECNICO EN TRABAJO SOCIAL,Semipresencial,Vespertino,6
3654,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Salud y Servicios Sociales,TRABAJO SOCIAL,No Presencial,A Distancia,4
3655,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Salud y Servicios Sociales,TRABAJO SOCIAL,Presencial,Vespertino,1
3656,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Salud y Servicios Sociales,TRABAJO SOCIAL,Semipresencial,Vespertino,1
3657,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Servicios,GASTRONOMIA,Presencial,Diurno,3
3658,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Servicios,GASTRONOMIA,Presencial,Vespertino,6
3659,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Servicios,INGENIERIA EN ADMINISTRACION MENCION SEGURIDAD PRIVADA,No Presencial,A Distancia,209
3660,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Servicios,INGENIERIA EN PREVENCION DE RIESGOS,Presencial,Vespertino,2
3661,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Servicios,"INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y MEDIO AMBIENTE",No Presencial,A Distancia,31
3662,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Servicios,PREPARADOR FISICO,Presencial,Vespertino,2
3663,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Servicios,TECNICO EN PREVENCION DE RIESGOS,No Presencial,A Distancia,7
3664,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Servicios,TECNICO EN PREVENCION DE RIESGOS,Presencial,Diurno,1
3665,2018,Institutos Profesionales,IP LATINOAMERICANO DE COMERCIO EXTERIOR - IPLACEX,Servicios,TECNICO EN PREVENCION DE RIESGOS,Presencial,Vespertino,1
3666,2018,Institutos Profesionales,IP LIBERTADOR DE LOS ANDES,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS GESTION RECURSOS HUMANOS,Presencial,Vespertino,16
3667,2018,Institutos Profesionales,IP LIBERTADOR DE LOS ANDES,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION PUBLICA,Presencial,Vespertino,8
3668,2018,Institutos Profesionales,IP LIBERTADOR DE LOS ANDES,Educación,PSICOPEDAGOGIA,Presencial,Vespertino,9
3669,2018,Institutos Profesionales,IP LIBERTADOR DE LOS ANDES,Salud y Servicios Sociales,SERVICIO SOCIAL,Presencial,Vespertino,2
3670,2018,Institutos Profesionales,IP LIBERTADOR DE LOS ANDES,Servicios,TECNICO DE NIVEL SUPERIOR EN PREVENCION DE RIESGOS Y MEDIO AMBIENTE,Presencial,Vespertino,13
3671,2018,Institutos Profesionales,IP LOS LAGOS,"Ciencias Sociales, Enseñanza Comercial y Derecho",CONTADOR AUDITOR,Presencial,Diurno,1
3672,2018,Institutos Profesionales,IP LOS LAGOS,"Ciencias Sociales, Enseñanza Comercial y Derecho",CONTADOR AUDITOR,Presencial,Vespertino,4
3673,2018,Institutos Profesionales,IP LOS LAGOS,"Ciencias Sociales, Enseñanza Comercial y Derecho",CONTADOR GENERAL,Presencial,Vespertino,3
3674,2018,Institutos Profesionales,IP LOS LAGOS,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA EN ADMINISTRACION DE EMPRESAS,Presencial,Vespertino,8
3675,2018,Institutos Profesionales,IP LOS LAGOS,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA EN ADMINISTRACION PUBLICA,Presencial,Diurno,2
3676,2018,Institutos Profesionales,IP LOS LAGOS,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS,Presencial,Diurno,14
3677,2018,Institutos Profesionales,IP LOS LAGOS,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS,Presencial,Vespertino,15
3678,2018,Institutos Profesionales,IP LOS LAGOS,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION PUBLICA,Presencial,Diurno,1
3679,2018,Institutos Profesionales,IP LOS LAGOS,Educación,PSICOPEDAGOGIA,Presencial,Diurno,37
3680,2018,Institutos Profesionales,IP LOS LAGOS,Educación,PSICOPEDAGOGIA,Presencial,Vespertino,9
3681,2018,Institutos Profesionales,IP LOS LAGOS,Educación,TECNICO EN EDUCACION DIFERENCIAL,Presencial,Diurno,97
3682,2018,Institutos Profesionales,IP LOS LAGOS,Educación,TECNICO EN EDUCACION DIFERENCIAL,Presencial,Vespertino,14
3683,2018,Institutos Profesionales,IP LOS LAGOS,"Ingeniería, Industria y Construcción",CONSTRUCCION CIVIL,Presencial,Diurno,8
3684,2018,Institutos Profesionales,IP LOS LAGOS,"Ingeniería, Industria y Construcción",CONSTRUCCION CIVIL,Presencial,Vespertino,8
3685,2018,Institutos Profesionales,IP LOS LAGOS,"Ingeniería, Industria y Construcción",INGENIERIA INDUSTRIAL,Presencial,Vespertino,15
3686,2018,Institutos Profesionales,IP LOS LAGOS,"Ingeniería, Industria y Construcción",TECNICO EN CONSTRUCCION,Presencial,Diurno,8
3687,2018,Institutos Profesionales,IP LOS LAGOS,"Ingeniería, Industria y Construcción",TECNICO EN CONSTRUCCION,Presencial,Vespertino,32
3688,2018,Institutos Profesionales,IP LOS LAGOS,Servicios,INGENIERIA EN PREVENCION DE RIESGOS,Presencial,Diurno,7
3689,2018,Institutos Profesionales,IP LOS LAGOS,Servicios,INGENIERIA EN PREVENCION DE RIESGOS,Presencial,Vespertino,3
3690,2018,Institutos Profesionales,IP LOS LAGOS,Servicios,TECNICO EN PREVENCION DE RIESGOS,Presencial,Diurno,20
3691,2018,Institutos Profesionales,IP LOS LAGOS,Servicios,TECNICO EN PREVENCION DE RIESGOS,Presencial,Vespertino,14
3692,2018,Institutos Profesionales,IP LOS LEONES,Ciencias,ANALISTA PROGRAMADOR,Presencial,Diurno,21
3693,2018,Institutos Profesionales,IP LOS LEONES,Ciencias,ANALISTA PROGRAMADOR,Presencial,Vespertino,38
3694,2018,Institutos Profesionales,IP LOS LEONES,Ciencias,TECNICO EN CONECTIVIDAD Y REDES,Presencial,Diurno,19
3695,2018,Institutos Profesionales,IP LOS LEONES,Ciencias,TECNICO EN CONECTIVIDAD Y REDES,Presencial,Vespertino,32
3696,2018,Institutos Profesionales,IP LOS LEONES,Ciencias,TECNICO EN GEOLOGIA,Presencial,Diurno,9
3697,2018,Institutos Profesionales,IP LOS LEONES,Ciencias,TECNICO EN GEOLOGIA,Presencial,Vespertino,11
3698,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",ASISTENTE EJECUTIVO Y DE GESTION,Presencial,Diurno,1
3699,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",CONTADOR AUDITOR,Presencial,Diurno,12
3700,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",CONTADOR AUDITOR,Presencial,Vespertino,61
3701,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA EN ADMINISTRACION DE NEGOCIOS Y GESTION COMERCIAL,Presencial,Diurno,7
3702,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA EN ADMINISTRACION DE NEGOCIOS Y GESTION COMERCIAL,Presencial,Vespertino,36
3703,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA EN MARKETING,Presencial,Diurno,7
3704,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA EN MARKETING,Presencial,Vespertino,24
3705,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",PRODUCCION DE EVENTOS,Presencial,Diurno,35
3706,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",PRODUCCION DE EVENTOS,Presencial,Vespertino,25
3707,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",PUBLICIDAD,Presencial,Diurno,7
3708,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",PUBLICIDAD,Presencial,Vespertino,2
3709,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",RELACIONES PUBLICAS,Presencial,Diurno,16
3710,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",RELACIONES PUBLICAS,Presencial,Vespertino,15
3711,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE RRHH,Presencial,Diurno,50
3712,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE RRHH,Presencial,Vespertino,124
3713,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN COMERCIO EXTERIOR,Presencial,Diurno,8
3714,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN COMERCIO EXTERIOR,Presencial,Vespertino,24
3715,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN FINANZAS,Presencial,Diurno,10
3716,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN FINANZAS,Presencial,Vespertino,29
3717,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN GESTION DE EMPRESAS,Presencial,Diurno,13
3718,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN GESTION DE EMPRESAS,Presencial,Vespertino,35
3719,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN MARKETING,Presencial,Vespertino,7
3720,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN NEGOCIOS Y GESTION COMERCIAL,Presencial,Diurno,2
3721,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN NEGOCIOS Y GESTION COMERCIAL,Presencial,Vespertino,25
3722,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN RELACIONES PUBLICAS,Presencial,Diurno,4
3723,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN RELACIONES PUBLICAS,Presencial,Vespertino,13
3724,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",VISITADOR MEDICO,Presencial,Diurno,13
3725,2018,Institutos Profesionales,IP LOS LEONES,"Ciencias Sociales, Enseñanza Comercial y Derecho",VISITADOR MEDICO,Presencial,Vespertino,26
3726,2018,Institutos Profesionales,IP LOS LEONES,Educación,PROGRAMA PARA TRABAJADORAS DE NIVEL DE EDUCACION PARVULARIA,Presencial,Diurno,37
3727,2018,Institutos Profesionales,IP LOS LEONES,Educación,PSICOPEDAGOGIA,Presencial,Diurno,35
3728,2018,Institutos Profesionales,IP LOS LEONES,Educación,PSICOPEDAGOGIA,Presencial,Vespertino,63
3729,2018,Institutos Profesionales,IP LOS LEONES,Educación,TECNICO EN EDUCACION PARVULARIA,Presencial,Diurno,114
3730,2018,Institutos Profesionales,IP LOS LEONES,Educación,TECNICO EN EDUCACION PARVULARIA,Presencial,Vespertino,79
3731,2018,Institutos Profesionales,IP LOS LEONES,Humanidades y Artes,DISEÑO GRAFICO PUBLICITARIO,Presencial,Diurno,18
3732,2018,Institutos Profesionales,IP LOS LEONES,Humanidades y Artes,DISEÑO GRAFICO PUBLICITARIO,Presencial,Vespertino,13
3733,2018,Institutos Profesionales,IP LOS LEONES,Humanidades y Artes,TEATRO,Presencial,Diurno,15
3734,2018,Institutos Profesionales,IP LOS LEONES,Humanidades y Artes,TEATRO,Presencial,Vespertino,6
3735,2018,Institutos Profesionales,IP LOS LEONES,Humanidades y Artes,TECNICO EN DISEÑO GRAFICO PUBLICITARIO,Presencial,Diurno,16
3736,2018,Institutos Profesionales,IP LOS LEONES,Humanidades y Artes,TECNICO EN DISEÑO GRAFICO PUBLICITARIO,Presencial,Vespertino,16
3737,2018,Institutos Profesionales,IP LOS LEONES,"Ingeniería, Industria y Construcción",CONSTRUCCION CIVIL,Presencial,Diurno,2
3738,2018,Institutos Profesionales,IP LOS LEONES,"Ingeniería, Industria y Construcción",CONSTRUCCION CIVIL,Presencial,Vespertino,14
3739,2018,Institutos Profesionales,IP LOS LEONES,"Ingeniería, Industria y Construcción",TECNICO EN CONSTRUCCION,Presencial,Diurno,20
3740,2018,Institutos Profesionales,IP LOS LEONES,"Ingeniería, Industria y Construcción",TECNICO EN CONSTRUCCION,Presencial,Vespertino,100
3741,2018,Institutos Profesionales,IP LOS LEONES,"Ingeniería, Industria y Construcción",TECNICO EN MINERIA,Presencial,Diurno,24
3742,2018,Institutos Profesionales,IP LOS LEONES,"Ingeniería, Industria y Construcción",TECNICO EN MINERIA,Presencial,Vespertino,33
3743,2018,Institutos Profesionales,IP LOS LEONES,"Ingeniería, Industria y Construcción",TECNICO EN TOPOGRAFIA,Presencial,Diurno,16
3744,2018,Institutos Profesionales,IP LOS LEONES,"Ingeniería, Industria y Construcción",TECNICO EN TOPOGRAFIA,Presencial,Vespertino,49
3745,2018,Institutos Profesionales,IP LOS LEONES,Salud y Servicios Sociales,LABORATORISTA DENTAL,Presencial,Diurno,44
3746,2018,Institutos Profesionales,IP LOS LEONES,Salud y Servicios Sociales,LABORATORISTA DENTAL,Presencial,Vespertino,40
3747,2018,Institutos Profesionales,IP LOS LEONES,Salud y Servicios Sociales,MASOTERAPIA,Presencial,Diurno,80
3748,2018,Institutos Profesionales,IP LOS LEONES,Salud y Servicios Sociales,MASOTERAPIA,Presencial,Vespertino,65
3749,2018,Institutos Profesionales,IP LOS LEONES,Salud y Servicios Sociales,SERVICIO SOCIAL,Presencial,Diurno,12
3750,2018,Institutos Profesionales,IP LOS LEONES,Salud y Servicios Sociales,SERVICIO SOCIAL,Presencial,Vespertino,33
3751,2018,Institutos Profesionales,IP LOS LEONES,Salud y Servicios Sociales,TECNICO EN SERVICIO SOCIAL,Presencial,Diurno,47
3752,2018,Institutos Profesionales,IP LOS LEONES,Salud y Servicios Sociales,TECNICO EN SERVICIO SOCIAL,Presencial,Vespertino,84
3753,2018,Institutos Profesionales,IP LOS LEONES,Servicios,TECNICO EN ESTETICA INTEGRAL,Presencial,Diurno,153
3754,2018,Institutos Profesionales,IP LOS LEONES,Servicios,TECNICO EN ESTETICA INTEGRAL,Presencial,Vespertino,62
3755,2018,Institutos Profesionales,IP LOS LEONES,Servicios,TECNICO EN HOTELERIA,Presencial,Diurno,17
3756,2018,Institutos Profesionales,IP LOS LEONES,Servicios,TECNICO EN HOTELERIA,Presencial,Vespertino,11
3757,2018,Institutos Profesionales,IP LOS LEONES,Servicios,TECNICO EN PREVENCION DE RIESGOS,Presencial,Diurno,26
3758,2018,Institutos Profesionales,IP LOS LEONES,Servicios,TECNICO EN PREVENCION DE RIESGOS,Presencial,Vespertino,82
3759,2018,Institutos Profesionales,IP LOS LEONES,Servicios,TURISMO SUSTENTABLE,Presencial,Diurno,6
3760,2018,Institutos Profesionales,IP LOS LEONES,Servicios,TURISMO SUSTENTABLE,Presencial,Vespertino,8
3761,2018,Institutos Profesionales,IP PROVIDENCIA,"Ciencias Sociales, Enseñanza Comercial y Derecho",CONTADOR AUDITOR,Semipresencial,Semipresencial,2
3762,2018,Institutos Profesionales,IP PROVIDENCIA,"Ciencias Sociales, Enseñanza Comercial y Derecho",CONTADOR GENERAL,No Presencial,A Distancia,2
3763,2018,Institutos Profesionales,IP PROVIDENCIA,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA EN CONTROL DE GESTION,Presencial,Vespertino,1
3764,2018,Institutos Profesionales,IP PROVIDENCIA,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION MARKETING O FINANZAS O RECURSOS HUMANOS,No Presencial,A Distancia,14
3765,2018,Institutos Profesionales,IP PROVIDENCIA,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO DE NIVEL SUPERIOR EN CONTROL DE GESTION,No Presencial,A Distancia,13
